source_id,legacy_work_key,original_path,section_no,heading,start_line,end_line,role,role_confidence,split_required,section_sha1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,0,(preamble/title),1,2,CONTEXT,CONTEXT,NO,76FD9E4CDA8317A817878CC96DFA795669C4FD2E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,1,Document Purpose,3,13,CONTEXT,HIGH,NO,72F5C5D07700B65EEEDC57A04EF24F2E908BEC1E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,2,ACTIVE SESSION,14,103,DECISION,MEDIUM,NO,3DB5568C9519E47BB70FF3505159F668EA31C1FE
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,3,PRIOR SESSION - WS PRICE QUALITY P01 CLOSURE,104,166,DECISION,MEDIUM,NO,2A34CAB8B8DCDCEFAFAB6065B71488B8E6E9F6BA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,4,PRIOR SESSION - WS TAIL RISK S01 CLOSURE,167,230,DECISION,MEDIUM,NO,B1EED67C0F6BBA9C2A4C68AF7CB81B55227EBBE1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,5,PRIOR SESSION - WS NEW STRATEGY R02 MINIMAL CANDIDATES AND CLOSURE,231,292,DECISION,MEDIUM,NO,F674D79B73E49E550859055EA772ECBAC0F9EB89
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,6,PRIOR SESSION - WS NEW STRATEGY R01 RESEARCH HYPOTHESIS AND DIAGNOSTIC EVIDENCE,293,351,RESEARCH,HIGH,NO,D375CBD6E22F80CAB78F6868F79A89200B3799E6
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,7,PRIOR SESSION - C171 COMPARATIVE OFFICIAL IS FAILURE DIAGNOSTIC AND R2 HYPOTHESIS LOCK,352,398,RESEARCH,HIGH,NO,989141F52A9387FFC587473DF524C036B2FCAA41
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,8,PRIOR SESSION - C171 IMMUTABLE REAL-IS REMEDIATION DRAFT CATALOG AND OFFICIAL IS EXECUTION,399,439,EVIDENCE,MEDIUM,NO,3AFB694D7C4F6C1D44AC6A789B14F093713C44C8
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,9,PRIOR SESSION - C170 WEEKLY SWING CANONICAL IS STRATEGY AND REAL OOS PROOF REMEDIATION,440,532,EVIDENCE,HIGH,NO,F279E1E18841430E2944500326740A673A9800DB
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,10,PRIOR SESSION - C57 REGIME FIELD RECONSTRUCTION CONTINUATION,533,568,CONTEXT,MEDIUM,NO,6CAFC4AFED2AE5F497FEC5C5960E52643A48D12A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,11,PRIOR SESSION - C33 DATA PATH REPLAY PROOF,569,658,EVIDENCE,HIGH,NO,F1D583FC8150CEB517DD1C3FD855BA17A3DC61EA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,12,PRIOR SESSION - C32 DATA PATH AND BAD MONTH ROBUSTNESS DIAGNOSTIC,659,736,FINDING,HIGH,NO,86736B47F182E001C113FCE8B3F54A59D77B6C40
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,13,PRIOR SESSION - C31 CONTROLLED GATE RECLASSIFICATION,737,821,IMPLEMENTATION,MEDIUM,NO,14EE688D8B8F20910CF1B6D18E2EC3F940043322
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,14,PRIOR SESSION - C30 OOS FAILURE ATTRIBUTION & DATA COMPLETENESS DIAGNOSTIC,822,908,FINDING,HIGH,NO,5FF4FEF017B7B67DD852ADB80911AC5EA755E264
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,15,PRIOR SESSION - C29 OOS PROOF FOR LOCKED C28 G05 CANDIDATE,909,1003,EVIDENCE,HIGH,NO,CDE1D0DDEA34A882692512E7B987A12343DC689E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,16,PRIOR SESSION - C28 RULE REVISION TIEBREAK DIAGNOSTIC IS-ONLY RUNTIME EVIDENCE,1004,1097,FINDING,HIGH,NO,8BCFE29DB9E9E69164074C977F91AB50C7A605EA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,17,PRIOR SESSION - C27 CATALOG CANDIDATE RAW OHLC VALIDATION IS-ONLY RUNTIME EVIDENCE,1098,1188,EVIDENCE,HIGH,NO,AAB17F547302E56848E7C5EFE0AD2589A6F5A4AB
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,18,PRIOR SESSION - C26 CATALOG CANDIDATE DIAGNOSTIC IS-ONLY RUNTIME EVIDENCE,1189,1284,FINDING,HIGH,NO,CE711AB1633E7F01EE14DB3B728DD404AA4F8334
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,19,PRIOR SESSION - C25 NO-SIGNAL FALLBACK AND NEXT-OPEN DELAY DIAGNOSTIC FINAL RUNTIME EVIDENCE,1285,1396,FINDING,HIGH,NO,256231C51ADD0A40C514E8730C2ABA5258D19F4D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,20,PRIOR SESSION - C24 C22 SHADOW GAP BRIDGE DIAGNOSTIC SOURCE IMPLEMENTATION,1397,1478,FINDING,HIGH,NO,FC2787CD70BBAA27E319DB0190ABACD38A9543AF
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,21,PRIOR SESSION - C23 FIRST PROFIT CAPTURE RULE CANDIDATE DIAGNOSTIC SOURCE IMPLEMENTATION,1479,1560,FINDING,HIGH,NO,64E61B9F73541614883153C7160E66098491845E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,22,PRIOR SESSION - C22 FINAL EXIT CAPTURE SHADOW DIAGNOSTIC RESULT,1561,1663,FINDING,HIGH,NO,82BF60E1E74545A7FA8AA1C806E561A17D8EFFCB
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,23,PRIOR SESSION - C21 FINAL ENTRY/EXIT BEHAVIOR DIAGNOSTIC RESULT,1664,1755,FINDING,HIGH,NO,E54A4F04639BA03067F56B69E5EF7E2A71CD17DA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,24,PRIOR SESSION - C20 FINAL REGIME AND TRADE-DATE QUALITY GATE DIAGNOSTIC RESULT,1756,1852,FINDING,HIGH,NO,B0F76FA88F0E76193D51D6BFF206D48D8A3DA42E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,25,PRIOR SESSION - C19 FINAL STRATEGY MODEL REDESIGN AND PRICE DIAGNOSTIC,1853,1856,RESEARCH,HIGH,NO,B7CC02D42BC21081DE101DE1C04CB2BCEB6810C0
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,26,PRIOR SESSION - C18 FINAL DIAGNOSTIC-FIRST FUNNEL AND MONTHLY COVERAGE RESULT,1857,1921,FINDING,HIGH,NO,9093CD767DC49178966EC56A5BB5A4A91A9228AA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,27,PRIOR SESSION - C17 FINAL OPERATOR VALIDATION AND STRATEGY QUALITY RESULT,1922,2100,EVIDENCE,HIGH,NO,F1540CFDD81369750B6B1E7C99AD5FC6C166AA2F
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,28,PRIOR SESSION - C15 FINAL EVIDENCE SESSION,2101,2191,EVIDENCE,HIGH,NO,DB03CAEB6FE52049B7992FDABBD9343E60117842
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,29,PRIOR SESSION - C14 VARIABLE RISK-EXIT CATALOG SESSION,2192,2257,EVIDENCE,MEDIUM,NO,5A489EBF4D9E37409AE26EE1B29886A53BFC6FB5
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,30,PRIOR SESSION - C13 EXIT AXIS SUPPORT SESSION,2258,2324,EVIDENCE,HIGH,NO,A67CEA96D98D3029EE12F7E9770D0F8AE6A8EF61
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,31,PRIOR SESSION - C12 EXIT MODEL REDESIGN CONTRACT SESSION,2325,2389,RESEARCH,HIGH,NO,8F37DB5D4CDF8C73D8DD742165065E4B4EB8628A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,32,PRIOR SESSION - C11 EXIT MODEL CONTRACT AUDIT SESSION,2390,2453,EVIDENCE,HIGH,NO,E6756AFAA20FEDC27A88A92B013E6603A09B80CA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,33,PRIOR SESSION - C10 EXIT MODEL DIAGNOSTIC / STRATEGY QUALITY DECISION GATE SESSION,2454,2517,DECISION,HIGH,NO,95FD2ACD19C3448D137E494029CD78146C99FFDC
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,34,PRIOR SESSION - C09 NULLABLE EVENT CONTEXT RUNTIME COVERAGE SESSION,2518,2581,EVIDENCE,HIGH,NO,A1D049200E73F48FF58EBBC4B4BA0F4D51CC6030
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,35,PRIOR SESSION - C08 RUNTIME PAYLOAD ENRICHMENT AND BATCHED C07 FAILURE DRILLDOWN SESSION,2582,2643,EVIDENCE,MEDIUM,NO,92E31D89F4AC626063A6000B0A8478DB7E30C401
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,36,PRIOR SESSION - C07 SCOPED FAILURE DRILLDOWN / NEXT-CATALOG DECISION GATE SESSION,2644,2698,DECISION,HIGH,NO,C8C69F11CD31A8246C4419143B1FFC51613C4320
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,37,PRIOR SESSION - C07 STRATEGY-QUALITY REDESIGN / RUNTIME FEATURE AUDIT SESSION,2699,2755,RESEARCH,HIGH,NO,77F5FCE4932C9CEC93315B5DA0675F54A037516F
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,38,PRIOR SESSION - C06 MODERATE-CAP CANDIDATE-SELECTION IMPLEMENTATION SESSION,2756,2811,EVIDENCE,MEDIUM,NO,FB472C76D19AF6A680DD75C75034768DF3889BDD
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,39,PRIOR SESSION - C05 SOFT SAMPLE-AWARE CANDIDATE-SELECTION IMPLEMENTATION SESSION,2812,2867,EVIDENCE,MEDIUM,NO,D4F4F43823E59A4A32D6F0417E93A754105101DF
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,40,PRIOR SESSION - C04 IS CANDIDATE-SELECTION REDESIGN AND IMPLEMENTATION SESSION,2868,2931,RESEARCH,HIGH,NO,11B13BE99E82264F979EEBF409B5A5FD53165C2D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,41,PRIOR SESSION - C03 OPERATOR VALIDATION AND IS QUALITY FORENSIC FINALIZATION SESSION,2932,2993,EVIDENCE,MEDIUM,NO,896A109D9C63AC020D2F8BCC3092B594A1BBBFD7
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,42,PRIOR SESSION â€” C02 DOWNSIDE STABILITY OPERATOR FORENSIC FINALIZATION SESSION,2994,3077,EVIDENCE,MEDIUM,NO,24844828C52F2A63EE88C9D83110E3A472F5A35A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,43,PRIOR SESSION â€” C01 DIAGNOSTIC PAYLOAD EXPANSION,3078,3136,FINDING,HIGH,NO,C1CADC32D9127FA00224B53CC665F8E58BD60C6D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,44,Status Rules,3137,3149,IMPLEMENTATION,MEDIUM,NO,01DC5046D43ED40516711D7025F5E29153925589
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,45,Contract Summary,3150,3175,EVIDENCE,HIGH,NO,1FF9CE461C911664D2F8B17AFB3E527338D34D63
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,46,WL-CONTRACT-001 â€” MARKET-DATA PUBLICATION READ CONTRACT,3176,3235,IMPLEMENTATION,HIGH,NO,393A79D7B91AC42D62D84464292C9ACD5B71D122
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,47,WL-CONTRACT-002 â€” NO RAW MARKET-DATA BYPASS,3236,3286,IMPLEMENTATION,HIGH,NO,04F99468A9BC3B7337DC4D779637EBEB874F8F2A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,48,WL-CONTRACT-003 â€” NO MAX-DATE / LATEST SHORTCUT,3287,3335,IMPLEMENTATION,HIGH,NO,ED12537817572C224F868054E11AAF8D3CB3FE5F
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,49,WL-CONTRACT-004 â€” INDICATOR VALIDITY CONTRACT,3336,3384,IMPLEMENTATION,HIGH,NO,42A6A54F5DC7E4F1DF341E7088B947E2963B80A8
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,50,WL-CONTRACT-005 â€” ELIGIBILITY CONTRACT,3385,3432,STRATEGY,HIGH,NO,D7CE884B8D4BD30E9CE2CA031659F09C6F17B4CB
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,51,WL-CONTRACT-006 â€” SCORING DETERMINISM CONTRACT,3433,3489,STRATEGY,HIGH,NO,854BFC7946B33CC6AD1C38C0070A1CD5B14240F1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,52,WL-CONTRACT-007 â€” PARAMSET TRACEABILITY CONTRACT,3490,3556,IMPLEMENTATION,MEDIUM,NO,DCB1602DEEBFCA32F7D75D0DC3799CDD17CF303D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,53,WL-CONTRACT-008 â€” SIGNAL EXPLAINABILITY CONTRACT,3557,3640,EVIDENCE,HIGH,NO,A9822E48968535A450C80ABC3565B215CD83C7AD
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,54,WL-CONTRACT-009 â€” BACKTEST NO-LOOKAHEAD CONTRACT,3641,3706,EVIDENCE,MEDIUM,NO,7574F9DAB4A30DDC4E3E7E0AB0899133E0EDC32C
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,55,WL-CONTRACT-010 â€” BACKTEST REPRODUCIBILITY CONTRACT,3707,3772,EVIDENCE,MEDIUM,NO,99C6441FD9C96B04B607F0A45BCE69BE0CA652F4
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,56,WL-CONTRACT-011 â€” RISK GATE CONTRACT,3773,3832,IMPLEMENTATION,HIGH,NO,B15BA5D7AE1516AE973F6DECDBA9C116631729EC
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,57,WL-CONTRACT-012 â€” PORTFOLIO AWARENESS BOUNDARY,3833,3875,CONTEXT,HIGH,NO,41A6CDBA1D1A22739D4FE12A5FCA60920E21D740
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,58,WL-CONTRACT-013 â€” AUDIT ARTIFACT CONTRACT,3876,3939,EVIDENCE,HIGH,NO,17986CF7765E606B818FC8CEF1033EEDD0EC0245
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,59,WL-CONTRACT-014 â€” DOCS SYNC CONTRACT,3940,4033,IMPLEMENTATION,HIGH,NO,91B636F046CADB2C262F1307EA3CF4C59469C856
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,60,WL-CONTRACT-015 â€” PRODUCTION READINESS CONTRACT,4034,4129,EVIDENCE,HIGH,NO,ADAF27E01995745EEFC84FEAFB5B416532D40B7D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,61,WL-CONTRACT-016 â€” PLAN GROUPING DETERMINISM CONTRACT,4130,4181,EVIDENCE,MEDIUM,NO,2709C32884BB615A91493DB615F8BD325A8ABBD1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,62,WL-CONTRACT-017 â€” PLAN GROUP BOUNDARY CONTRACT,4182,4245,EVIDENCE,HIGH,NO,8B26DE57BA8DA66D4B3446AFF0701172CF4E984D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,63,WL-CONTRACT-018 â€” RECOMMENDATION PLAN-SOURCE CONTRACT,4246,4304,EVIDENCE,MEDIUM,NO,69CDA3EEB2735065E68F276E0EE472A543127221
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,64,WL-CONTRACT-019 â€” RECOMMENDATION DETERMINISM AND EMPTY-SET CONTRACT,4305,4359,EVIDENCE,HIGH,NO,2235D7FC41830A8FBD98E2349579F83F548637EA
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,65,Phase 7 Local Validation Update â€” 2026-06-08,4360,4393,EVIDENCE,HIGH,NO,393968C57833872491C9095A90A20D1DC1D7A25E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,66,Runtime Artifact and Metrics Contract Update â€” 2026-06-08,4394,4430,EVIDENCE,HIGH,NO,DDB1CB49176B33CF3FCE4A8BDEBFD48C2A731AA4
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,67,Runtime Artifact and Metrics Local Validation Update â€” 2026-06-09,4431,4455,EVIDENCE,HIGH,NO,FFD59ED3920D75F2B959F8648456ADF67B6BEC6D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,68,Next Required Contract Work,4456,4496,EVIDENCE,HIGH,NO,F299C1331086406C17F306F8027066DFA2DFE744
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,69,Published Price Runtime Contract Update â€” 2026-06-09,4497,4535,EVIDENCE,HIGH,NO,923C8919E0E030F90262BD3D1194F2C66F1BDF3D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,70,Published Price Runtime Proof and Closure Contract Update â€” 2026-06-09,4536,4587,EVIDENCE,HIGH,NO,2EF01A0155D4FD817EDE382B481AAD00D8D2344A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,71,Published Price Runtime Proof Final Contract Closure â€” 2026-06-09,4588,4645,EVIDENCE,HIGH,NO,DCF179E74D5437CCA7215FE9E2EA291D74822A53
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,72,Walk-Forward/OOS Unit-Static Contract Update â€” 2026-06-09,4646,4696,IMPLEMENTATION,MEDIUM,NO,100C87EDB9DB6DB11A4D725E9339BC1E7B34DCDC
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,73,OOS Runtime Gap-Closure Contract Update â€” 2026-06-09,4697,4724,EVIDENCE,MEDIUM,NO,35622704AFECBC26D6D5D76D5475645DEE2B7978
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,74,OOS Post-Deployment Regression Contract Correction â€” 2026-06-10,4725,4741,CONTEXT,MEDIUM,NO,AEE900452EEEBB732F095B058B4948E503064915
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,75,OOS Grid Cross-Field Paramset Contract Correction â€” 2026-06-10,4742,4756,CONTEXT,HIGH,NO,048BBEBDB9183EF691379265AFAEDD70719C65ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,76,Execution-Price Corrected Full-Range R1 IS Contract Result â€” 2026-06-10,4757,4801,EVIDENCE,HIGH,NO,79ECF898B76582B69980FE5CBBC80623359FFE96
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,77,R2 Entry-Quality Calibration Contract Update â€” 2026-06-10,4802,4849,RESEARCH,HIGH,NO,30B164AF8586CFB4C0588419E6682BFC426CC130
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,78,R2 Entry-Quality Calibration Final Contract Result â€” 2026-06-10,4850,4932,RESEARCH,HIGH,NO,F69684325C6DD0C73DCEBC196C1C06ADF3E22410
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,79,Downside/Stability C01 Diagnostic-Design Contract Result - 2026-06-11,4933,4983,FINDING,HIGH,NO,B2A27AC4248AE74740E1F782292B964DAFC9B0BC
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,80,Downside/Stability C01 Implementation Unit-Static Contract Result - 2026-06-11,4984,5037,IMPLEMENTATION,HIGH,NO,F63E211A54264F320DC6DE731A8C5C5F26CDD470
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,81,Downside/Stability C01 Seed And IS Two-Run Contract Result - 2026-06-11,5038,5092,EVIDENCE,MEDIUM,NO,3E1C832738F40C77F749B432310C545A3B3874CF
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,82,C01 Failure Diagnostic Contract Result - 2026-06-11,5093,5131,FINDING,HIGH,NO,64ECBEB03D9660631DDA2232EDC736ADEC39EC2E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,83,C01 IS Failure Drilldown Unit-Static Contract Result - 2026-06-11,5132,5171,FINDING,MEDIUM,NO,4138132F897A6A21CFB07DE7F32419B0469938A7
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,84,C01 IS Failure Drilldown Workspace Artifact Review Contract Result - 2026-06-11,5172,5214,EVIDENCE,HIGH,NO,1B659504FA5CC6A610948A2DD92F96EB7FC980A5
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,85,Contract Append - 2026-06-15 C16 final operator validation,5215,5218,CONTEXT,HIGH,NO,06C545D3662E529BA9C97EDA039690E729F7A042
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,86,Contract Append - C19 Tahap 5 Quality Recovery Tuning Diagnostic,5219,5242,FINDING,HIGH,NO,59672CE653885AFF686148A24F4D218C52450C62
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,87,Audit Append - C19 Tahap 5B Hybrid Quality Backfill Contract,5243,5280,IMPLEMENTATION,MEDIUM,NO,F57E960A79D103D0629FB6E7C7A0B5CE42FBE73D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,88,Contract Append - C19 Tahap 5C Sample-Quality Frontier Diagnostic,5281,5297,FINDING,HIGH,NO,84DEFD1700EA14323C4FA4DFF56DD938DA7248C5
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,89,Contract Append - C19 final diagnostic closure,5298,5340,FINDING,HIGH,NO,C3FED88600764C005DE6397C21179E368D10D7EB
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,90,C35 Contract â€” IS-Only Robustness Redesign Diagnostic,5341,5444,RESEARCH,HIGH,NO,2FBE41605DF15E4B51B151347DCFE42BC310334E
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,91,C36 Contract â€” IS-Controlled Redesign Candidate Formation,5445,5543,RESEARCH,HIGH,NO,0CB51D89A98C546E264ECFF2A97353DD61A77E24
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,92,C37 Contract - IS Validation And Anti-Overfit Check,5544,5655,CONTEXT,MEDIUM,NO,302667139A30A6F2CBB622D9AD4B1B19F70DC050
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,93,C38 Contract - IS Redesign Or Evidence Expansion Diagnostic,5656,5764,RESEARCH,HIGH,NO,6E0656C69FF2D7C9803D2CF294E4099940895978
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,94,C39 Contract - IS Controlled Redesign With Coverage And Branch Diversification Guards,5765,5878,RESEARCH,HIGH,NO,2856114E1E419E4E16FDCEEB238DDF072E62665B
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,95,C40 Contract - IS Validation And Anti-Overfit Check For C39 Guarded Candidate,5879,5991,CONTEXT,MEDIUM,NO,8928BEF77AAD6A60C5DC5A7570D7B2221A39CEA8
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,96,C41 Contract - IS Review Or Evidence Expansion Before OOS,5992,6099,EVIDENCE,HIGH,NO,46ADBBE520A162157D7BBB6D2D5639D757906E39
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,97,C42 Contract â€” IS Rolling / Normal-Month Evidence Expansion,6100,6198,EVIDENCE,HIGH,NO,AE6CE0E25AC003FC2A4B12EEA575A04E162C4A5A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,98,C43 Contract â€” IS Pre-Trade Field Expansion Diagnostic,6199,6265,FINDING,HIGH,NO,C8B822356E54AEBCCE14A63E5ADDF938BA6443CC
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,99,C44 Contract â€” IS Guard Refinement Candidate Formation,6266,6298,RESEARCH,HIGH,NO,54BDD3985E6B74ADC96F7531C368E84081A5F104
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,100,C45 Contract - IS Validation and Anti-Overfit Check for C44 Refinement,6299,6337,CONTEXT,HIGH,NO,F927632E54584C23320D5424A7371091866D061A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,101,C46 Contract - IS Review or Evidence Expansion Before OOS,6338,6379,EVIDENCE,HIGH,NO,B33178B49C21D28A97AA8E7E3B612FD1063484ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,102,C47 Contract - OOS Proof with Locked C44 Refinement,6380,6420,EVIDENCE,MEDIUM,NO,2756BE3CAE3738853A25EC607571A8C231C2C13C
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,103,C48 Contract - OOS Failure Attribution for Locked C44 Refinement,6421,6474,FINDING,HIGH,NO,EDDD90AEA34972C0DEBD0C42092EE605916E5F83
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,104,C49 Contract - IS Broader Strategy Redesign From C48 Failure Attribution,6475,6547,RESEARCH,HIGH,NO,8A032AAE00280FB6E74FB24E926699B7E8986377
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,105,C50 Contract - IS Validation and Anti-Overfit Check for C49 Redesign,6548,6671,RESEARCH,HIGH,NO,B13732485131F8A11CE0186FAE7E059BB524B926
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,106,C52 Contract â€” Sector Reconstruction and Second-Pass Concentration Redesign,6672,6729,RESEARCH,HIGH,NO,61ACE056F1C6856237326AA913E5A506413A8A2A
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,107,C53 Contract â€” IS Evidence Expansion for C52 Redesign,6730,6770,RESEARCH,HIGH,NO,4ABB4E178EAA7696AB22BF84D0AB08650BDDF0B1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,108,C51 Contract â€” IS-only Concentration/Dependency Redesign Review,6771,6907,RESEARCH,HIGH,NO,C7D61744597C31AF55A0936FC08346E08DBFC3F0
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,109,C54 Contract â€” Rolling Stability Redesign or Recalibration (IS Only),6908,6933,RESEARCH,HIGH,NO,1ABCEC8B2F1FBDB91A38ECE61EE63922E040DE05
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,110,C55 Contract â€” Rolling Stability Redesign Continuation (IS Only),6934,6990,RESEARCH,HIGH,NO,E4757D10A32DB06688354C417D435A82FD19F6B3
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,111,C56 Contract â€” Rolling Stability Redesign Continuation (IS Only),6991,7090,RESEARCH,HIGH,NO,3BC6ED293E5B5CA2FD801F9BECF9F8932EEB38E2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,112,C57 Contract â€” Regime Field Reconstruction Continuation IS Only,7091,7174,CONTEXT,MEDIUM,NO,38477B979C3B880C490EB2C1AC98DF0C919805AE
