document_id,document_path,document_role,legacy_source_id,strategy_authority_id
MD-DOC-00806,development/implementation/CI-MD-B01-A005-001_PROOF_OWNERSHIP_REDERIVATION.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00807,records/evidence/E-MD-B01-A005-001_PROOF_OWNERSHIP_REDERIVATION.json,EVIDENCE,,
MD-DOC-00808,records/evidence/MD-B01-A006-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00809,development/implementation/CI-MD-B01-A006-001_COVERAGE_ADVANCE.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00810,records/evidence/E-MD-B01-A006-001_COVERAGE_ADVANCE.json,EVIDENCE,,
MD-DOC-00811,records/evidence/MD-B01-A007-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00812,development/implementation/CI-MD-B01-A007-001_DOWNSTREAM_SURFACE_BOUNDARY.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00813,records/evidence/E-MD-B01-A007-001_DOWNSTREAM_SURFACE_BOUNDARY.json,EVIDENCE,,
MD-DOC-00814,records/evidence/MD-B01-A008-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00815,development/implementation/CI-MD-B01-A008-001_TERMINOLOGY_CONFLATION_BOUNDARY.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00816,records/evidence/E-MD-B01-A008-001_TERMINOLOGY_CONFLATION_BOUNDARY.json,EVIDENCE,,
MD-DOC-00817,development/findings/F-MD-B01-A008-001_HORIZON_ROLE_UNDECLARED.md,FINDING,,
MD-DOC-00818,records/evidence/MD-B01-A009-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00819,development/implementation/CI-MD-B01-A009-001_DUAL_USE_AND_ALIGNMENT.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00820,records/evidence/E-MD-B01-A009-001_DUAL_USE_AND_ALIGNMENT.json,EVIDENCE,,
MD-DOC-00821,records/evidence/MD-B01-A010-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00822,development/implementation/CI-MD-B01-A010-001_TERM_OWNERSHIP_AND_SCHEMA_SURFACE.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00823,records/evidence/E-MD-B01-A010-001_TERM_OWNERSHIP_AND_SCHEMA_SURFACE.json,EVIDENCE,,
MD-DOC-00824,records/evidence/MD-B01-A011-BL001_WORK_BASELINE_LOCK.json,EVIDENCE,,
MD-DOC-00825,development/implementation/CI-MD-B01-A011-001_FACT_DIMENSIONS_AND_PRODUCT_TABLE.md,IMPLEMENTATION_GUIDANCE,,
MD-DOC-00826,records/evidence/E-MD-B01-A011-001_FACT_DIMENSIONS_AND_PRODUCT_TABLE.json,EVIDENCE,,
