legacy_source_id,original_path,source_sha1,section_start_line,section_end_line,heading,semantic_role,material_role,audit_disposition
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,99,129,1.2 `LUMEN_CONTRACT_TRACKER.md`,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,130,152,2. 📌 RELASI WAJIB ANTARA DUA FILE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,153,154,3. 📌 FORMAT PENULISAN WAJIB,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,155,173,3.1 Format umum entry,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,174,198,4. 📌 FORMAT `LUMEN_IMPLEMENTATION_STATUS.md`,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,199,221,4.1 Contoh `LUMEN_IMPLEMENTATION_STATUS.md`,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,222,248,5. 📌 FORMAT `LUMEN_CONTRACT_TRACKER.md`,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,249,273,5.1 Contoh `LUMEN_CONTRACT_TRACKER.md`,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,274,304,6. 📌 CONTRACT NAMING RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,305,319,7. 📌 STATUS LIFECYCLE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,320,347,7.1 Arti status,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,348,361,7.2 Larangan status,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,362,363,8. 📌 HISTORY SYSTEM (PENGGANTI VERSIONING),HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,364,386,8.1 Prinsip,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,387,412,8.2 Aturan HISTORY,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,413,421,8.3 Contoh HISTORY benar,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,422,432,8.4 Contoh HISTORY salah,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,433,451,9. 📌 LAST_UPDATED RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,452,455,10. 📌 ACTIVE SESSION RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,456,475,ACTIVE SESSION,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,476,494,10.1 Aturan ACTIVE SESSION,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,495,515,10.2 Contoh ACTIVE SESSION,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,516,549,11. 📌 SESSION TRANSITION RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,550,568,12. 📌 ANTI-DUPLICATION RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,569,579,12.1 Contoh salah,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,580,585,12.2 Contoh benar,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,586,607,13. 📌 ATURAN MEMBUAT ENTRY BARU,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,608,633,14. 📌 UPDATE RULE SETIAP SESI,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,634,649,15. 📌 GAP / PROBLEM HANDLING,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,650,671,15.1 Aturan GAP,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,672,693,16. 📌 FINALIZATION RULE SAAT DONE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,694,706,16.1 Format final untuk IMPLEMENTATION STATUS,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,707,719,16.2 Format final untuk CONTRACT TRACKER,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,720,748,17. 📌 LOCKED RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,749,769,18. 📌 ENTRY SIZE CONTROL,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,770,778,18.1 Format ringkasan HISTORY panjang,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,779,803,19. 📌 AUDIT CORRUPTION RECOVERY,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,804,810,19.1 Contoh recovery history,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,811,834,20. 📌 ENFORCEMENT HARD STOP,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,835,860,21. 📌 VALIDATION CHECKLIST SEBELUM UPDATE AUDIT,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,861,893,22. 📌 ATURAN PENULISAN EVIDENCE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,894,912,23. 📌 ATURAN JIKA TEST BELUM BISA DIJALANKAN,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,913,929,24. 📌 ATURAN AGAR SESI BERIKUTNYA TIDAK MENGULANG PEMBAHASAN,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,930,953,25. 📌 PENEGASAN PERBEDAAN AUDIT VS LOG,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,954,975,26. 📌 PENEGASAN AKHIR,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,976,985,27. 📌 CROSS-SESSION CONTINUITY & REGRESSION RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,986,1000,27.1 Aturan utama,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1001,1021,27.2 Jika perubahan sesi ini merusak hasil sesi sebelumnya,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1022,1042,27.3 Status entry lama jika terdampak,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1043,1059,27.4 DONE baru harus kompatibel dengan DONE lama,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1060,1078,28. 📌 REGRESSION IMPACT CHECKLIST,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1079,1108,29. 📌 BACKWARD COMPATIBILITY RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1109,1133,30. 📌 DONE RECONCILIATION RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1134,1167,31. 📌 RUNTIME ENVIRONMENT BASELINE HARD RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1168,1186,🧠 RINGKASAN INTI,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1187,1225,29. 📌 AUDIT DOCS SYNCHRONIZATION HARD RULE,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1226,1239,30. OUT-OF-ORDER IMPORT EXECUTION GOVERNANCE AMENDMENT - 2026-05-27,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1240,1258,Database Dictionary Required Rule,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0013,audit/AUDIT_UPDATE_GOVERNANCE.md,0B36BFFAE668EE54ABD91A7041AEBC420B0966CD,1259,1271,28. Pencabutan klaim dilakukan di tempat (LOCKED),HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,1,4,Checklist Cross-Layer Consistency,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,5,10,Item 1,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,11,16,Item 2,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,17,22,Item 3,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,23,28,Item 4,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,29,34,Item 5,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,35,40,Item 6,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0014,audit/checklists/CHECKLIST_CROSS_LAYER_CONSISTENCY.md,F1E748941DEEB4145786A866665721EAD972B3EA,41,45,Item 7,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,1,4,Checklist Domain Drift,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,5,10,Item 1,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,11,16,Item 2,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,17,22,Item 3,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,23,28,Item 4,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0015,audit/checklists/CHECKLIST_DOMAIN_DRIFT.md,E2B7BBDA94C2B9D90514308850499429547FD9C1,29,33,Item 5,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,1,4,Checklist Layer A — System Docs,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,5,10,Item 1,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,11,16,Item 2,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,17,22,Item 3,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,23,28,Item 4,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,29,34,Item 5,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,35,40,Item 6,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,41,46,Item 7,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0016,audit/checklists/CHECKLIST_LAYER_A_SYSTEM_DOCS.md,E4936AF6A1B94AB8FEF94DD52FDF0FA3F70A8B62,47,51,Item 8,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,1,4,Checklist Layer B — Implementation Guidance,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,5,10,Item 1,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,11,16,Item 2,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,17,22,Item 3,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,23,28,Item 4,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,29,34,Item 5,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,35,40,Item 6,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,41,46,Item 7,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0017,audit/checklists/CHECKLIST_LAYER_B_IMPLEMENTATION_GUIDANCE.md,24B1B29B763A1A08220C54620CD60A8F3D1EB4B9,47,51,Item 8,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,1,4,Checklist Layer C — Real Implementation / App Runtime,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,5,10,Item 1,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,11,16,Item 2,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,17,22,Item 3,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,23,28,Item 4,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,29,34,Item 5,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,35,40,Item 6,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
LS-MD-0018,audit/checklists/CHECKLIST_LAYER_C_REAL_IMPLEMENTATION_RUNTIME.md,48A83FE23E21A05FE03F336A783E64251E941215,41,45,Item 7,HISTORY,YES,RETAIN_SINGLE_PRIMARY_ROLE_NO_SECONDARY_AUTHORITY
