source_id,original_path,original_sha1,extract_id,extract_role,source_start_line,source_end_line,source_ranges,extract_body_sha1,extract_path,physical_class,current_authority,current_verification_effect,content_policy
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-FND-01,FINDING,246,253,L246-L253,F506764F4B668855D704E0376A16993E9B199585,records/history/archive/semantic/LX-MD-0035-FND-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-DEC-01,DECISION,254,262,L254-L262,3F232A6E3A328CB9A502FDD12C9F13D021F431A7,records/decisions/legacy/LX-MD-0035-DEC-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-04,EVIDENCE,263,305,L263-L305,0A87EF878468A8F1B06C67CDFB5E43481DCC1E61,records/evidence/legacy/semantic/LX-MD-0035-EVD-04_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-IMP-02,IMPLEMENTATION,306,340,L306-L340,D8937F904FB2B31A8AA6B91CF9DF230102D7867B,records/history/archive/semantic/LX-MD-0035-IMP-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-05,EVIDENCE,341,373,L341-L373,90C02B2C94E4E763BD80B5CE25927F5120D470A7,records/evidence/legacy/semantic/LX-MD-0035-EVD-05_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-RES-01,RESEARCH,374,399,L374-L399,DFF4A1A3292C0DE126DE936C7C715FDD148AE1C8,records/history/archive/semantic/LX-MD-0035-RES-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-06,EVIDENCE,400,419,L400-L419,000857E9236D20D867FC8B8AEBFB57337214499D,records/evidence/legacy/semantic/LX-MD-0035-EVD-06_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-CTX-01,CONTEXT,420,489,L420-L489,28BC2363514C9A17F9D48FF31D53903A2E2186D1,records/history/archive/semantic/LX-MD-0035-CTX-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-07,EVIDENCE,490,564,L490-L564,B82CA24A05D6EA05175C26694B16D42B2A88FAAF,records/evidence/legacy/semantic/LX-MD-0035-EVD-07_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-CTX-02,CONTEXT,565,607,L565-L607,BCF730793027404348E45C033D56918D63277410,records/history/archive/semantic/LX-MD-0035-CTX-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-RES-02,RESEARCH,608,632,L608-L632,51737BE70200B52A0953477B12C1C5AA773DF120,records/history/archive/semantic/LX-MD-0035-RES-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-CTX-03,CONTEXT,633,689,L633-L689,461BE8ECB468CA730BDE97EAFF81AA0AC4CAD557,records/history/archive/semantic/LX-MD-0035-CTX-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-08,EVIDENCE,690,713,L690-L713,C3296692D3C1786FA6642F6876BADA45088B04D0,records/evidence/legacy/semantic/LX-MD-0035-EVD-08_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-FND-02,FINDING,714,764,L714-L764,C61FE4ECBD330C369ABC49FECD612EF463361360,records/history/archive/semantic/LX-MD-0035-FND-02_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-RES-03,RESEARCH,765,800,L765-L800,F905B6DCF3325B276F4878980B86BBAEBAD574B8,records/history/archive/semantic/LX-MD-0035-RES-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-FND-03,FINDING,801,932,L801-L932,D270472CC80A1E99739A6F3C8ECDEC69ECD8AF0A,records/history/archive/semantic/LX-MD-0035-FND-03_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-CTX-04,CONTEXT,933,953,L933-L953,A90208B677B1C3B3D36D436F239BA996CFBF7177,records/history/archive/semantic/LX-MD-0035-CTX-04_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-EVD-09,EVIDENCE,954,973,L954-L973,C72B1DF0881C39F4977E58B82389E64C5D2D34FB,records/evidence/legacy/semantic/LX-MD-0035-EVD-09_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0035,audit/MARKET_DATA_PRODUCTION_PROOF_PACK.md,9D1E95DE0523A6EFF6B7E31DF54056B51CB33F26,LX-MD-0035-CTX-05,CONTEXT,974,988,L974-L988,18BF8564A66131AFD0F329503735C6E74697B944,records/history/archive/semantic/LX-MD-0035-CTX-05_MARKET_DATA_PRODUCTION_PROOF_PACK.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,5052578CFB667B3B0F992126B669430E12EFBA12,LX-MD-0036-IMP-01,IMPLEMENTATION,1,31,L1-L31,AF6C11F881CA4FD957CCA4D8155A0F6B4926F56E,records/history/archive/semantic/LX-MD-0036-IMP-01_OPERATIONAL_READINESS_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,5052578CFB667B3B0F992126B669430E12EFBA12,LX-MD-0036-DEC-01,DECISION,32,35,L32-L35,5B1412513C1746EB9E35F8B18E746D0EC8FDFF84,records/decisions/legacy/LX-MD-0036-DEC-01_OPERATIONAL_READINESS_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,5052578CFB667B3B0F992126B669430E12EFBA12,LX-MD-0036-RES-01,RESEARCH,36,39,L36-L39,8337371094F4F9646293D07BBCE0EFDD0B330551,records/history/archive/semantic/LX-MD-0036-RES-01_OPERATIONAL_READINESS_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,5052578CFB667B3B0F992126B669430E12EFBA12,LX-MD-0036-EVD-01,EVIDENCE,40,67,L40-L67,C1FAC19C3B7058B68077A5E325FB00F5FEB3321C,records/evidence/legacy/semantic/LX-MD-0036-EVD-01_OPERATIONAL_READINESS_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0036,audit/OPERATIONAL_READINESS_INVENTORY.md,5052578CFB667B3B0F992126B669430E12EFBA12,LX-MD-0036-CTX-01,CONTEXT,68,73,L68-L73,0E6E2541F21B9E0DDB8123A357DFA064066848E2,records/history/archive/semantic/LX-MD-0036-CTX-01_OPERATIONAL_READINESS_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-IMP-01,IMPLEMENTATION,1,12,L1-L12,95DFD915C87E7F3450346793A25FDE49197D145C,records/history/archive/semantic/LX-MD-0037-IMP-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-CTX-01,CONTEXT,13,24,L13-L24,0F8873CB8A67CD1D9007598E8745A3B2D90255A4,records/history/archive/semantic/LX-MD-0037-CTX-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-DEC-01,DECISION,25,35,L25-L35,936D8C2A153256D0522FA28C8C950EE66B74645E,records/decisions/legacy/LX-MD-0037-DEC-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-EVD-01,EVIDENCE,36,73,L36-L73,4A8136B48EA798982B2067B1F62BF7401E6886DD,records/evidence/legacy/semantic/LX-MD-0037-EVD-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-CTX-02,CONTEXT,74,115,L74-L115,8D1CC5B28E685BDFD304C675CB009E0730D00194,records/history/archive/semantic/LX-MD-0037-CTX-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-EVD-02,EVIDENCE,116,151,L116-L151,B175679CE350FED6202A349CF103E3ED37AA9809,records/evidence/legacy/semantic/LX-MD-0037-EVD-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-CTX-03,CONTEXT,152,244,L152-L244,DA1CE997E79E56C863DD4357AD2F228533714388,records/history/archive/semantic/LX-MD-0037-CTX-03_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-IMP-02,IMPLEMENTATION,245,253,L245-L253,F92FEB389BE9FF3C40EADCD04B9B1527A17AA887,records/history/archive/semantic/LX-MD-0037-IMP-02_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-EVD-03,EVIDENCE,254,276,L254-L276,5A94964E38DDC45514BE62E721540CC9403152F7,records/evidence/legacy/semantic/LX-MD-0037-EVD-03_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-CTX-04,CONTEXT,277,294,L277-L294,1FBA5B586A11E6AE2BF3F2662CBD5DC8CFAB396A,records/history/archive/semantic/LX-MD-0037-CTX-04_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-RES-01,RESEARCH,295,324,L295-L324,A1AAA6F40337FA25D6B59AA5BE39C69CA06F94F0,records/history/archive/semantic/LX-MD-0037-RES-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-EVD-04,EVIDENCE,325,348,L325-L348,C3296692D3C1786FA6642F6876BADA45088B04D0,records/evidence/legacy/semantic/LX-MD-0037-EVD-04_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-FND-01,FINDING,349,403,L349-L403,0C2D55FBA480B495EC96792B788E44E4AEBC7CE1,records/history/archive/semantic/LX-MD-0037-FND-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0037,audit/OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,D6E40A3FC4141C4D0798627BD21A5F34418206F8,LX-MD-0037-CTX-05,CONTEXT,404,437,L404-L437,C818BB544B12760788A319C98510625FCFD32E20,records/history/archive/semantic/LX-MD-0037-CTX-05_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-IMP-01,IMPLEMENTATION,1,17,L1-L17,F629D15FC0E2D10FCAAE431BFE253B3646515A98,records/history/archive/semantic/LX-MD-0038-IMP-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-GOV-01,GOVERNANCE,18,36,L18-L36,ADB0BE2AD446D65B285DE953898DC05656F664E7,records/history/archive/semantic/LX-MD-0038-GOV-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-CTX-01,CONTEXT,37,51,L37-L51,B98B3839FB696E2930B0C6DFFD86FBFAD79099D8,records/history/archive/semantic/LX-MD-0038-CTX-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-IMP-02,IMPLEMENTATION,52,76,L52-L76,C31DF72A097845F8DEB4CBE10C4630AD67462C37,records/history/archive/semantic/LX-MD-0038-IMP-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-DEC-01,DECISION,77,85,L77-L85,9D52D153B0C13286E574A1871871DB3F923B3F74,records/decisions/legacy/LX-MD-0038-DEC-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-EVD-01,EVIDENCE,86,147,L86-L147,EEBE6BC50E9647404A84C5FFDA90C03257A90230,records/evidence/legacy/semantic/LX-MD-0038-EVD-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-DEC-02,DECISION,148,156,L148-L156,C3C26A0996962579FEFB201FE681AE06678EC4E2,records/decisions/legacy/LX-MD-0038-DEC-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-CTX-02,CONTEXT,157,243,L157-L243,78DA0A49FDC74E9571312E6F796BF1A52D82FF10,records/history/archive/semantic/LX-MD-0038-CTX-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-RES-01,RESEARCH,244,255,L244-L255,4F8C59914B4234A1B7BB715016A24AFDB636D049,records/history/archive/semantic/LX-MD-0038-RES-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-EVD-02,EVIDENCE,256,275,L256-L275,000857E9236D20D867FC8B8AEBFB57337214499D,records/evidence/legacy/semantic/LX-MD-0038-EVD-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-CTX-03,CONTEXT,276,344,L276-L344,6561D9E5AC74096DF55177B6F62ECAA45F399E0D,records/history/archive/semantic/LX-MD-0038-CTX-03_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-EVD-03,EVIDENCE,345,405,L345-L405,2975054073632D500C8F86C770F1BA6D88880AAF,records/evidence/legacy/semantic/LX-MD-0038-EVD-03_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-CTX-04,CONTEXT,406,498,L406-L498,06B3B8022EEA8ED92A27FBF61FF096A98891D003,records/history/archive/semantic/LX-MD-0038-CTX-04_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-EVD-04,EVIDENCE,499,522,L499-L522,C3296692D3C1786FA6642F6876BADA45088B04D0,records/evidence/legacy/semantic/LX-MD-0038-EVD-04_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-FND-01,FINDING,523,711,L523-L711,80553705053618DB5E516D1D50D7444E47B7C8F8,records/history/archive/semantic/LX-MD-0038-FND-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
LS-MD-0038,audit/OPS_ENVIRONMENT_BASELINE_INVENTORY.md,C4C8EC75AF93028E3F6AEFEF6E52E82B376969D5,LX-MD-0038-EVD-05,EVIDENCE,712,729,L712-L729,E0F2A1B4DF032E3AD8CC459E9F92478F20728B0E,records/evidence/legacy/semantic/LX-MD-0038-EVD-05_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,ROLE_PURE_LEGACY_EXTRACT,NO,HISTORICAL_ONLY,EXACT_SOURCE_RANGE_COPY_WITH_METADATA
